,avg_exo_card,tw,exo_dag,avg_indegree,dag,num_exo_vars,exo_cc,endo_dag,exo_tw,endo_tw,endo_cc,avg_endo_indegree,datasize_obs,max_exo_card,markovianity,ratio,model_file,num_vars,num_endo_vars,max_indegree
0,5.333333333333333,2.0,([0  1  2  3  4  5  6]  [(0 1)  (0 2)  (5 3)  (6 4)]),1.0,([0  1  2  3  4  5  6]  [(0 1)  (0 2)  (3 2)  (1 3)  (5 3)  (1 4)  (6 4)]),3,[0][5][6],([1  2  3  4]  [(3 2)  (1 3)  (1 4)]),1,1.0,[1 2][3][4],0.75,2500,8,1,0.9979513009214794,random_mc2_n5_mid3_d1000_05_mr098_r10_31.uai,7,4,3
0,6.666666666666667,3.0,([0  1  2  3  4  5  6]  [(0 1)  (5 2)  (6 3)  (0 4)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(0 1)  (1 2)  (3 2)  (5 2)  (1 3)  (6 3)  (0 4)  (1 4)  (3 4)]),3,[0][5][6],([1  2  3  4]  [(1 2)  (3 2)  (1 3)  (1 4)  (3 4)]),1,2.0,[1 4][2][3],1.25,1000,8,1,0.988652000312529,random_mc2_n5_mid3_d1000_05_mr098_r10_41.uai,7,4,4
0,7.666666666666667,3.0,([0  1  2  3  4  5]  [(0 1)  (0 3)  (2 3)  (5 4)]),1.1666666666666667,([0  1  2  3  4  5]  [(0 1)  (3 1)  (0 3)  (2 3)  (1 4)  (3 4)  (5 4)]),3,[0 2][5],([1  3  4]  [(3 1)  (1 4)  (3 4)]),2,2.0,[1 3][4],1.0,1000,16,2,0.9956372854774248,random_mc2_n5_mid3_d1000_05_mr098_r10_100.uai,6,3,4
0,8.4,3.0,([0  1  2  3  4  5  6  7  8  9]  [(6 0)  (7 1)  (5 2)  (8 3)  (9 4)]),1.2,([0  1  2  3  4  5  6  7  8  9]  [(2 0)  (3 0)  (6 0)  (2 1)  (7 1)  (5 2)  (1 3)  (2 3)  (8 3)  (2 4)  (3 4)  (9 4)]),5,[6][7][5][8][9],([0  1  2  3  4]  [(2 0)  (3 0)  (2 1)  (1 3)  (2 3)  (2 4)  (3 4)]),1,2.0,[0][1][2][3][4],1.4,1500,16,0,0.9981949583400014,random_mc2_n6_mid3_d1000_05_mr098_r10_88.uai,10,5,5
0,6.8,3.0,([0  1  2  3  4  5  6  7  8  9]  [(6 1)  (7 2)  (8 3)  (9 4)  (0 5)]),1.1,([0  1  2  3  4  5  6  7  8  9]  [(2 1)  (6 1)  (4 2)  (5 2)  (7 2)  (2 3)  (5 3)  (8 3)  (5 4)  (9 4)  (0 5)]),5,[0][6][7][8][9],([1  2  3  4  5]  [(2 1)  (4 2)  (5 2)  (2 3)  (5 3)  (5 4)]),1,2.0,[5][1][2][3][4],1.2,1000,16,0,0.997104508867556,random_mc2_n6_mid3_d1000_05_mr098_r10_41.uai,10,5,5
0,5.333333333333333,3.0,([0  1  2  3  4  5]  [(5 0)  (4 1)  (3 2)  (4 2)]),1.0,([0  1  2  3  4  5]  [(1 0)  (5 0)  (4 1)  (0 2)  (3 2)  (4 2)]),3,[5][3 4],([0  1  2]  [(1 0)  (0 2)]),2,1.0,[0][1 2],0.6666666666666666,1500,8,2,0.9986507788889214,random_mc2_n5_mid3_d1000_05_mr098_r10_29.uai,6,3,3
0,8.4,,([0  1  2  3  4  5  6  7  8  9  10]  [(6 0)  (5 1)  (9 2)  (5 3)  (8 3)  (6 4)  (10 7)]),1.181818181818182,([0  1  2  3  4  5  6  7  8  9  10]  [(3 0)  (4 0)  (6 0)  (5 1)  (1 2)  (9 2)  (5 3)  (8 3)  (3 4)  (6 4)  (2 7)  (3 7)  (10 7)]),5,[6][5 8][9][10],([0  1  2  3  4  7]  [(3 0)  (4 0)  (1 2)  (3 4)  (2 7)  (3 7)]),2,2.0,[0 4][1 3][2][7],1.0,1500,16,2,0.988135187236176,random_mc2_n9_mid3_d1000_05_mr098_r10_85.uai,11,6,5
0,4.8,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(0 1)  (7 2)  (8 3)  (0 4)  (9 5)  (10 6)]),1.0909090909090908,([0  1  2  3  4  5  6  7  8  9  10]  [(0 1)  (5 2)  (7 2)  (1 3)  (8 3)  (0 4)  (1 4)  (1 5)  (6 5)  (9 5)  (1 6)  (10 6)]),5,[0][7][8][9][10],([1  2  3  4  5  6]  [(5 2)  (1 3)  (1 4)  (1 5)  (6 5)  (1 6)]),1,2.0,[1 4][2][3][5][6],1.0,1000,8,1,0.9972380304873064,random_mc2_n7_mid3_d1000_05_mr098_r10_55.uai,11,6,5
0,7.0,3.0,([0  1  2  3  4]  [(0 1)  (4 2)  (0 3)]),1.2,([0  1  2  3  4]  [(0 1)  (2 1)  (4 2)  (0 3)  (1 3)  (2 3)]),2,[0][4],([1  2  3]  [(2 1)  (1 3)  (2 3)]),1,2.0,[1 3][2],1.0,1000,12,1,0.9925017861640552,random_mc2_n5_mid3_d1000_05_mr098_r10_90.uai,5,3,3
0,3.0,2.0,([0  1  2  3  4  5]  [(0 2)  (5 3)  (1 4)]),0.8333333333333334,([0  1  2  3  4  5]  [(0 2)  (2 3)  (5 3)  (1 4)  (3 4)]),3,[0][1][5],([2  3  4]  [(2 3)  (3 4)]),1,1.0,[2][4][3],0.6666666666666666,1000,4,0,0.9956914319921576,random_mc2_n5_mid3_d1000_05_mr098_r10_59.uai,6,3,3
0,9.333333333333334,3.0,([0  1  2  3  4  5  6]  [(1 2)  (6 3)  (0 4)  (0 5)  (1 5)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(1 2)  (4 2)  (4 3)  (6 3)  (0 4)  (0 5)  (1 5)  (3 5)]),3,[0 1][6],([2  3  4  5]  [(4 2)  (4 3)  (3 5)]),2,1.0,[2 4 5][3],0.75,4000,16,2,0.984248986598431,random_mc2_n6_mid3_d1000_05_mr098_r10_76.uai,7,4,3
0,8.0,3.0,([0  1  2  3  4  5  6  7  8]  [(0 1)  (6 2)  (7 3)  (8 4)  (0 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(0 1)  (3 2)  (6 2)  (1 3)  (5 3)  (7 3)  (1 4)  (3 4)  (8 4)  (0 5)]),4,[0][6][7][8],([1  2  3  4  5]  [(3 2)  (1 3)  (5 3)  (1 4)  (3 4)]),1,2.0,[1 5][2][3][4],1.0,1000,16,1,0.9955741875755092,random_mc2_n6_mid3_d1000_05_mr098_r10_100.uai,9,5,5
0,3.5,3.0,([0  1  2  3  4  5  6  7  8]  [(6 1)  (0 2)  (7 3)  (0 4)  (8 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(4 1)  (6 1)  (0 2)  (2 3)  (4 3)  (7 3)  (0 4)  (2 4)  (3 5)  (8 5)]),4,[0][6][7][8],([1  2  3  4  5]  [(4 1)  (2 3)  (4 3)  (2 4)  (3 5)]),1,2.0,[2 4][1][3][5],1.0,1000,4,1,0.9282146325985772,random_mc2_n6_mid3_d1000_05_mr098_r10_15.uai,9,5,4
0,6.5,3.0,([0  1  2  3  4  5  6  7  8]  [(7 0)  (2 1)  (6 3)  (8 4)  (2 5)]),1.0,([0  1  2  3  4  5  6  7  8]  [(1 0)  (7 0)  (2 1)  (6 3)  (3 4)  (5 4)  (8 4)  (1 5)  (2 5)]),4,[7][2][6][8],([0  1  3  4  5]  [(1 0)  (3 4)  (5 4)  (1 5)]),1,2.0,[0][1 5][3][4],0.8,1000,16,1,0.9863523877352854,random_mc2_n7_mid3_d1000_05_mr098_r10_46.uai,9,5,3
0,5.0,3.0,([0  1  2  3  4  5]  [(4 0)  (5 1)  (2 3)  (4 3)]),1.0,([0  1  2  3  4  5]  [(4 0)  (3 1)  (5 1)  (0 3)  (2 3)  (4 3)]),3,[2 4][5],([0  1  3]  [(3 1)  (0 3)]),2,1.0,[0 3][1],0.6666666666666666,1000,7,2,0.9977992694887764,random_mc2_n5_mid3_d1000_05_mr098_r10_83.uai,6,3,4
0,5.0,2.0,([0  1  2  3  4]  [(3 0)  (3 1)  (4 2)]),1.0,([0  1  2  3  4]  [(2 0)  (3 0)  (3 1)  (1 2)  (4 2)]),2,[3][4],([0  1  2]  [(2 0)  (1 2)]),1,1.0,[0 1][2],0.6666666666666666,1000,6,1,0.9979243381328204,random_mc2_n5_mid3_d1000_05_mr098_r10_35.uai,5,3,3
0,4.0,2.0,([0  1  2  3  4  5]  [(4 0)  (1 2)  (4 2)  (5 3)]),1.0,([0  1  2  3  4  5]  [(2 0)  (4 0)  (1 2)  (4 2)  (2 3)  (5 3)]),3,[1 4][5],([0  2  3]  [(2 0)  (2 3)]),2,1.0,[0 2][3],0.6666666666666666,1000,6,2,0.9956951176710388,random_mc2_n5_mid3_d1000_05_mr098_r10_72.uai,6,3,4
0,12.0,3.0,([0  1  2  3  4  5  6  7  8]  [(2 0)  (2 1)  (6 3)  (7 4)  (8 5)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(2 0)  (2 1)  (3 1)  (4 1)  (4 3)  (6 3)  (0 4)  (7 4)  (0 5)  (1 5)  (8 5)]),4,[2][6][7][8],([0  1  3  4  5]  [(3 1)  (4 1)  (4 3)  (0 4)  (0 5)  (1 5)]),1,2.0,[0 1][3][4][5],1.2,3000,32,1,0.9863494692365924,random_mc2_n6_mid3_d1000_05_mr098_r10_94.uai,9,5,4
0,10.666666666666666,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(0 1)  (8 2)  (9 3)  (0 4)  (10 5)  (11 6)  (12 7)]),1.3076923076923077,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(0 1)  (4 1)  (1 2)  (4 2)  (8 2)  (1 3)  (9 3)  (0 4)  (4 5)  (7 5)  (10 5)  (2 6)  (3 6)  (11 6)  (2 7)  (4 7)  (12 7)]),6,[0][8][9][10][11][12],([1  2  3  4  5  6  7]  [(4 1)  (1 2)  (4 2)  (1 3)  (4 5)  (7 5)  (2 6)  (3 6)  (2 7)  (4 7)]),1,2.0,[1 4][2][3][5][6][7],1.4285714285714286,1500,16,1,0.990248421161662,random_mc2_n8_mid3_d1000_05_mr098_r10_0.uai,13,7,5
0,8.5,3.0,([0  1  2  3  4  5  6  7  8]  [(7 0)  (2 3)  (1 4)  (8 5)  (1 6)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(4 0)  (6 0)  (7 0)  (2 3)  (1 4)  (3 4)  (6 5)  (8 5)  (1 6)  (3 6)  (4 6)]),4,[7][1][2][8],([0  3  4  5  6]  [(4 0)  (6 0)  (3 4)  (6 5)  (3 6)  (4 6)]),1,2.0,[0][4 6][3][5],1.2,1500,16,1,0.9972436455743644,random_mc2_n7_mid3_d1000_05_mr098_r10_39.uai,9,5,5
0,6.5,3.0,([0  1  2  3  4  5  6  7]  [(0 1)  (5 2)  (6 3)  (7 4)]),1.0,([0  1  2  3  4  5  6  7]  [(0 1)  (1 2)  (3 2)  (5 2)  (1 3)  (6 3)  (1 4)  (7 4)]),4,[0][5][6][7],([1  2  3  4]  [(1 2)  (3 2)  (1 3)  (1 4)]),1,2.0,[1][2][3][4],1.0,1500,16,0,0.9978781600586436,random_mc2_n5_mid3_d1000_05_mr098_r10_45.uai,8,4,4
0,13.333333333333334,3.0,([0  1  2  3  4  5  6  7]  [(2 0)  (2 1)  (4 3)  (4 5)  (7 6)]),1.5,([0  1  2  3  4  5  6  7]  [(2 0)  (0 1)  (2 1)  (5 1)  (0 3)  (4 3)  (5 3)  (0 5)  (4 5)  (1 6)  (5 6)  (7 6)]),3,[2][4][7],([0  1  3  5  6]  [(0 1)  (5 1)  (0 3)  (5 3)  (0 5)  (1 6)  (5 6)]),1,2.0,[0 1][3 5][6],1.4,1000,16,1,0.9961394110360008,random_mc2_n7_mid3_d1000_05_mr098_r10_80.uai,8,5,5
0,14.0,3.0,([0  1  2  3  4  5  6]  [(3 1)  (6 2)  (0 4)  (0 5)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(3 1)  (4 2)  (6 2)  (0 4)  (1 4)  (0 5)  (1 5)  (2 5)]),3,[0][3][6],([1  2  4  5]  [(4 2)  (1 4)  (1 5)  (2 5)]),1,2.0,[4 5][1][2],1.0,1500,36,1,0.9961858816337372,random_mc2_n6_mid3_d1000_05_mr098_r10_1.uai,7,4,3
0,6.4,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(7 1)  (8 2)  (9 3)  (0 4)  (10 5)  (0 6)]),1.0909090909090908,([0  1  2  3  4  5  6  7  8  9  10]  [(4 1)  (7 1)  (4 2)  (8 2)  (2 3)  (4 3)  (9 3)  (0 4)  (4 5)  (6 5)  (10 5)  (0 6)]),5,[0][7][8][9][10],([1  2  3  4  5  6]  [(4 1)  (4 2)  (2 3)  (4 3)  (4 5)  (6 5)]),1,2.0,[4 6][1][2][3][5],1.0,2000,16,1,0.9897443801828778,random_mc2_n7_mid3_d1000_05_mr098_r10_49.uai,11,6,5
0,5.333333333333333,3.0,([0  1  2  3  4  5  6]  [(0 1)  (0 2)  (5 3)  (6 4)]),1.0,([0  1  2  3  4  5  6]  [(0 1)  (0 2)  (2 3)  (5 3)  (1 4)  (2 4)  (6 4)]),3,[0][5][6],([1  2  3  4]  [(2 3)  (1 4)  (2 4)]),1,2.0,[1 2][3][4],0.75,1000,8,1,0.9983725373989596,random_mc2_n5_mid3_d1000_05_mr098_r10_61.uai,7,4,3
0,3.0,2.0,([0  1  2  3  4  5]  [(5 1)  (0 3)  (0 4)  (2 4)]),1.0,([0  1  2  3  4  5]  [(3 1)  (5 1)  (0 3)  (4 3)  (0 4)  (2 4)]),3,[0 2][5],([1  3  4]  [(3 1)  (4 3)]),2,1.0,[3 4][1],0.6666666666666666,1000,4,2,0.9966109249819513,random_mc2_n5_mid3_d1000_05_mr098_r10_26.uai,6,3,3
0,9.333333333333334,,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(8 1)  (0 2)  (9 3)  (10 4)  (0 5)  (11 6)  (12 7)]),1.2307692307692308,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(2 1)  (8 1)  (0 2)  (2 3)  (5 3)  (9 3)  (1 4)  (10 4)  (0 5)  (1 5)  (1 6)  (4 6)  (11 6)  (3 7)  (6 7)  (12 7)]),6,[0][8][9][10][11][12],([1  2  3  4  5  6  7]  [(2 1)  (2 3)  (5 3)  (1 4)  (1 5)  (1 6)  (4 6)  (3 7)  (6 7)]),1,,[2 5][1][3][4][6][7],1.2857142857142858,1000,16,1,0.994239376518234,random_mc2_n8_mid3_d1000_05_mr098_r10_57.uai,13,7,5
0,4.5,2.0,([0  1  2  3  4  5  6  7  8]  [(6 1)  (7 2)  (0 3)  (8 4)  (0 5)]),1.0,([0  1  2  3  4  5  6  7  8]  [(3 1)  (6 1)  (3 2)  (7 2)  (0 3)  (3 4)  (8 4)  (0 5)  (2 5)]),4,[0][6][7][8],([1  2  3  4  5]  [(3 1)  (3 2)  (3 4)  (2 5)]),1,1.0,[3 5][1][2][4],0.8,2000,6,1,0.9986457881412776,random_mc2_n6_mid3_d1000_05_mr098_r10_79.uai,9,5,4
0,3.5,2.0,([0  1  2  3  4]  [(1 2)  (1 3)  (0 4)]),0.8,([0  1  2  3  4]  [(1 2)  (1 3)  (0 4)  (3 4)]),2,[0][1],([2  3  4]  [(3 4)]),1,1.0,[4][2 3],0.3333333333333333,1000,4,1,0.9962586416027748,random_mc2_n5_mid3_d1000_05_mr098_r10_11.uai,5,3,2
0,7.333333333333333,3.0,([0  1  2  3  4  5]  [(2 0)  (3 1)  (5 4)]),1.0,([0  1  2  3  4  5]  [(1 0)  (2 0)  (3 1)  (0 4)  (1 4)  (5 4)]),3,[2][3][5],([0  1  4]  [(1 0)  (0 4)  (1 4)]),1,2.0,[0][1][4],1.0,1500,16,0,0.9890685913879544,random_mc2_n5_mid3_d1000_05_mr098_r10_56.uai,6,3,3
0,5.25,3.0,([0  1  2  3  4  5  6  7  8]  [(7 0)  (3 1)  (8 2)  (6 4)  (3 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(5 0)  (7 0)  (0 1)  (3 1)  (1 2)  (8 2)  (1 4)  (2 4)  (6 4)  (3 5)]),4,[7][3][8][6],([0  1  2  4  5]  [(5 0)  (0 1)  (1 2)  (1 4)  (2 4)]),1,2.0,[0][1 5][2][4],1.0,1000,8,1,0.9929321963234208,random_mc2_n7_mid3_d1000_05_mr098_r10_93.uai,9,5,4
0,4.5,3.0,([0  1  2  3  4  5  6  7  8]  [(6 0)  (7 1)  (8 2)  (5 3)  (5 4)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(1 0)  (6 0)  (3 1)  (7 1)  (0 2)  (3 2)  (8 2)  (5 3)  (3 4)  (5 4)]),4,[6][7][8][5],([0  1  2  3  4]  [(1 0)  (3 1)  (0 2)  (3 2)  (3 4)]),1,2.0,[0][1][2][3 4],1.0,1000,8,1,0.997920759151904,random_mc2_n6_mid3_d1000_05_mr098_r10_42.uai,9,5,4
0,9.6,,([0  1  2  3  4  5  6  7  8  9  10]  [(6 0)  (6 1)  (7 2)  (8 3)  (9 4)  (10 5)]),1.181818181818182,([0  1  2  3  4  5  6  7  8  9  10]  [(6 0)  (2 1)  (6 1)  (0 2)  (7 2)  (1 3)  (2 3)  (8 3)  (0 4)  (3 4)  (9 4)  (3 5)  (10 5)]),5,[6][7][8][9][10],([0  1  2  3  4  5]  [(2 1)  (0 2)  (1 3)  (2 3)  (0 4)  (3 4)  (3 5)]),1,2.0,[0 1][2][3][4][5],1.1666666666666667,1000,16,1,0.9803026804249078,random_mc2_n7_mid3_d1000_05_mr098_r10_61.uai,11,6,5
0,8.0,3.0,([0  1  2  3  4  5  6  7  8]  [(6 0)  (5 1)  (7 2)  (5 3)  (8 4)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(3 0)  (6 0)  (2 1)  (5 1)  (0 2)  (3 2)  (7 2)  (5 3)  (2 4)  (8 4)]),4,[6][5][7][8],([0  1  2  3  4]  [(3 0)  (2 1)  (0 2)  (3 2)  (2 4)]),1,2.0,[0][1 3][2][4],1.0,1000,16,1,0.9977122041387956,random_mc2_n6_mid3_d1000_05_mr098_r10_75.uai,9,5,5
0,6.0,3.0,([0  1  2  3  4  5]  [(2 3)  (0 4)  (0 5)  (1 5)]),1.0,([0  1  2  3  4  5]  [(2 3)  (0 4)  (3 4)  (0 5)  (1 5)  (4 5)]),3,[0 1][2],([3  4  5]  [(3 4)  (4 5)]),2,1.0,[4 5][3],0.6666666666666666,1000,12,2,0.9936479473946692,random_mc2_n6_mid3_d1000_05_mr098_r10_98.uai,6,3,3
0,7.0,3.0,([0  1  2  3  4  5  6  7  8]  [(6 0)  (7 1)  (4 2)  (8 3)  (4 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(3 0)  (5 0)  (6 0)  (5 1)  (7 1)  (4 2)  (5 2)  (1 3)  (8 3)  (4 5)]),4,[6][7][4][8],([0  1  2  3  5]  [(3 0)  (5 0)  (5 1)  (5 2)  (1 3)]),1,2.0,[0][1][2 5][3],1.0,1000,16,1,0.9993056789356204,random_mc2_n6_mid3_d1000_05_mr098_r10_51.uai,9,5,4
0,9.6,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(8 1)  (7 2)  (0 3)  (9 4)  (0 5)  (7 5)  (10 6)]),1.2727272727272727,([0  1  2  3  4  5  6  7  8  9  10]  [(5 1)  (8 1)  (5 2)  (7 2)  (0 3)  (1 3)  (1 4)  (5 4)  (9 4)  (0 5)  (7 5)  (1 6)  (5 6)  (10 6)]),5,[0 7][8][9][10],([1  2  3  4  5  6]  [(5 1)  (5 2)  (1 3)  (1 4)  (5 4)  (1 6)  (5 6)]),2,2.0,[2 3 5][1][4][6],1.1666666666666667,4500,16,2,0.9949490423601384,random_mc2_n8_mid3_d1000_05_mr098_r10_81.uai,11,6,6
0,8.0,3.0,([0  1  2  3  4  5  6]  [(5 0)  (3 1)  (3 2)  (6 4)]),1.0,([0  1  2  3  4  5  6]  [(1 0)  (5 0)  (3 1)  (3 2)  (1 4)  (2 4)  (6 4)]),3,[5][3][6],([0  1  2  4]  [(1 0)  (1 4)  (2 4)]),1,2.0,[0][1 2][4],0.75,1000,16,1,0.9851995280928074,random_mc2_n5_mid3_d1000_05_mr098_r10_39.uai,7,4,3
0,6.75,3.0,([0  1  2  3  4  5  6  7  8]  [(8 0)  (7 2)  (6 3)  (7 4)  (1 5)]),1.0,([0  1  2  3  4  5  6  7  8]  [(3 0)  (4 0)  (8 0)  (7 2)  (6 3)  (5 4)  (7 4)  (1 5)  (3 5)]),4,[8][1][7][6],([0  2  3  4  5]  [(3 0)  (4 0)  (5 4)  (3 5)]),1,2.0,[0][5][2 4][3],0.8,3000,16,1,0.9943383749758714,random_mc2_n8_mid3_d1000_05_mr098_r10_48.uai,9,5,3
0,7.5,3.0,([0  1  2  3  4  5  6  7]  [(5 0)  (2 1)  (6 3)  (7 4)]),1.125,([0  1  2  3  4  5  6  7]  [(1 0)  (5 0)  (2 1)  (0 3)  (1 3)  (6 3)  (1 4)  (3 4)  (7 4)]),4,[5][2][6][7],([0  1  3  4]  [(1 0)  (0 3)  (1 3)  (1 4)  (3 4)]),1,2.0,[0][1][3][4],1.25,1000,16,0,0.9784212408167277,random_mc2_n5_mid3_d1000_05_mr098_r10_80.uai,8,4,4
0,11.5,,([0  1  2  3  4  5  6  7  8]  [(0 2)  (1 2)  (8 3)  (6 4)  (0 5)  (1 7)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(0 2)  (1 2)  (5 3)  (8 3)  (6 4)  (0 5)  (4 5)  (1 7)  (3 7)  (4 7)]),4,[0 1][8][6],([2  3  4  5  7]  [(5 3)  (4 5)  (3 7)  (4 7)]),2,2.0,[2 5 7][3][4],0.8,1500,32,2,0.98076687558998,random_mc2_n8_mid3_d1000_05_mr098_r10_38.uai,9,5,3
0,4.0,2.0,([0  1  2  3  4  5]  [(3 0)  (5 0)  (4 1)  (5 1)  (3 2)  (4 2)]),1.0,([0  1  2  3  4  5]  [(3 0)  (5 0)  (4 1)  (5 1)  (3 2)  (4 2)]),3,[3 4 5],([0  1  2]  []),2,0.0,[0 1 2],0.0,1500,4,2,0.9850795476389154,random_mc2_n6_mid3_d1000_05_mr098_r10_66.uai,6,3,2
0,7.5,3.0,([0  1  2  3  4  5  6  7  8]  [(3 0)  (3 1)  (6 2)  (7 4)  (8 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(3 0)  (5 0)  (3 1)  (0 2)  (1 2)  (6 2)  (0 4)  (7 4)  (1 5)  (8 5)]),4,[3][6][7][8],([0  1  2  4  5]  [(5 0)  (0 2)  (1 2)  (0 4)  (1 5)]),1,2.0,[0 1][2][4][5],1.0,1000,16,1,0.9950522744941188,random_mc2_n6_mid3_d1000_05_mr098_r10_21.uai,9,5,4
0,6.8,,([0  1  2  3  4  5  6  7  8  9  10]  [(8 2)  (9 3)  (1 4)  (0 5)  (10 6)  (0 7)]),1.0,([0  1  2  3  4  5  6  7  8  9  10]  [(6 2)  (8 2)  (4 3)  (9 3)  (1 4)  (0 5)  (3 6)  (5 6)  (10 6)  (0 7)  (2 7)]),5,[0][1][8][9][10],([2  3  4  5  6  7]  [(6 2)  (4 3)  (3 6)  (5 6)  (2 7)]),1,2.0,[5 7][4][2][3][6],0.8333333333333334,1000,16,1,0.995605432759534,random_mc2_n8_mid3_d1000_05_mr098_r10_3.uai,11,6,4
0,8.333333333333334,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(8 0)  (5 1)  (9 2)  (10 3)  (11 4)  (12 6)  (8 7)]),1.0769230769230769,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(1 0)  (8 0)  (5 1)  (1 2)  (9 2)  (0 3)  (7 3)  (10 3)  (3 4)  (7 4)  (11 4)  (0 6)  (12 6)  (8 7)]),6,[8][5][9][10][11][12],([0  1  2  3  4  6  7]  [(1 0)  (1 2)  (0 3)  (7 3)  (3 4)  (7 4)  (0 6)]),1,2.0,[0 7][1][2][3][4][6],1.0,2000,16,1,0.991770186808623,random_mc2_n9_mid3_d1000_05_mr098_r10_64.uai,13,7,4
0,5.0,3.0,([0  1  2  3  4  5]  [(1 0)  (4 0)  (1 2)  (5 3)]),1.0,([0  1  2  3  4  5]  [(1 0)  (2 0)  (4 0)  (1 2)  (2 3)  (5 3)]),3,[1 4][5],([0  2  3]  [(2 0)  (2 3)]),2,1.0,[0 2][3],0.6666666666666666,1000,7,2,0.9990490559351534,random_mc2_n5_mid3_d1000_05_mr098_r10_36.uai,6,3,3
0,4.0,2.0,([0  1  2  3  4  5  6]  [(5 0)  (2 1)  (6 3)  (2 4)]),1.0,([0  1  2  3  4  5  6]  [(3 0)  (5 0)  (2 1)  (1 3)  (6 3)  (1 4)  (2 4)]),3,[5][2][6],([0  1  3  4]  [(3 0)  (1 3)  (1 4)]),1,1.0,[0][1 4][3],0.75,1000,4,1,0.999485603458842,random_mc2_n5_mid3_d1000_05_mr098_r10_71.uai,7,4,3
0,9.6,,([0  1  2  3  4  5  6  7  8  9  10]  [(1 0)  (8 2)  (9 4)  (3 5)  (1 6)  (3 6)  (10 7)]),1.181818181818182,([0  1  2  3  4  5  6  7  8  9  10]  [(1 0)  (7 0)  (5 2)  (8 2)  (0 4)  (2 4)  (9 4)  (3 5)  (1 6)  (3 6)  (7 6)  (2 7)  (10 7)]),5,[1 3][8][9][10],([0  2  4  5  6  7]  [(7 0)  (5 2)  (0 4)  (2 4)  (7 6)  (2 7)]),2,2.0,[0 5 6][2][4][7],1.0,3500,16,2,0.9805916658121568,random_mc2_n8_mid3_d1000_05_mr098_r10_47.uai,11,6,4
0,6.5,,([0  1  2  3  4  5  6  7]  [(6 1)  (2 3)  (7 4)  (0 5)  (2 5)]),1.0,([0  1  2  3  4  5  6  7]  [(3 1)  (6 1)  (2 3)  (1 4)  (5 4)  (7 4)  (0 5)  (2 5)]),4,[0 2][6][7],([1  3  4  5]  [(3 1)  (1 4)  (5 4)]),2,2.0,[3 5][1][4],0.75,1000,16,2,0.9938000642960068,random_mc2_n6_mid3_d1000_05_mr098_r10_97.uai,8,4,3
0,8.0,3.0,([0  1  2  3  4  5  6  7  8]  [(6 0)  (7 1)  (3 2)  (8 4)  (3 5)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(5 0)  (6 0)  (5 1)  (7 1)  (0 2)  (1 2)  (3 2)  (1 4)  (5 4)  (8 4)  (3 5)]),4,[6][7][3][8],([0  1  2  4  5]  [(5 0)  (5 1)  (0 2)  (1 2)  (1 4)  (5 4)]),1,2.0,[0][1][2 5][4],1.2,2000,16,1,0.994886397621561,random_mc2_n6_mid3_d1000_05_mr098_r10_69.uai,9,5,4
0,5.333333333333333,,([0  1  2  3  4  5  6]  [(5 0)  (4 1)  (4 2)  (6 3)]),1.0,([0  1  2  3  4  5  6]  [(1 0)  (5 0)  (4 1)  (4 2)  (0 3)  (2 3)  (6 3)]),3,[5][4][6],([0  1  2  3]  [(1 0)  (0 3)  (2 3)]),1,2.0,[0][1 2][3],0.75,1000,8,1,0.9937192667200708,random_mc2_n5_mid3_d1000_05_mr098_r10_0.uai,7,4,3
