,avg_exo_card,tw,exo_dag,avg_indegree,dag,num_exo_vars,exo_cc,endo_dag,exo_tw,endo_tw,endo_cc,avg_endo_indegree,datasize_obs,max_exo_card,markovianity,ratio,model_file,num_vars,num_endo_vars,max_indegree
0,8.4,3.0,([0  1  2  3  4  5  6  7  8  9]  [(1 0)  (6 2)  (7 3)  (8 4)  (9 5)]),1.1,([0  1  2  3  4  5  6  7  8  9]  [(1 0)  (0 2)  (6 2)  (0 3)  (7 3)  (2 4)  (3 4)  (8 4)  (2 5)  (3 5)  (9 5)]),5,[1][6][7][8][9],([0  2  3  4  5]  [(0 2)  (0 3)  (2 4)  (3 4)  (2 5)  (3 5)]),1,2.0,[0][2][3][4][5],1.2,1000,16,0,0.9915456384255684,random_mc2_n6_mid3_d1000_05_mr098_r10_24.uai,10,5,4
0,6.0,3.0,([0  1  2  3  4  5  6]  [(5 1)  (6 2)  (0 3)  (0 4)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(2 1)  (3 1)  (5 1)  (4 2)  (6 2)  (0 3)  (2 3)  (4 3)  (0 4)]),3,[0][5][6],([1  2  3  4]  [(2 1)  (3 1)  (4 2)  (2 3)  (4 3)]),1,2.0,[3 4][1][2],1.25,3000,8,1,0.985342679203447,random_mc2_n5_mid3_d1000_05_mr098_r10_124.uai,7,4,4
0,8.5,3.0,([0  1  2  3  4  5  6  7  8]  [(7 0)  (2 3)  (1 4)  (8 5)  (1 6)]),1.2222222222222223,([0  1  2  3  4  5  6  7  8]  [(4 0)  (6 0)  (7 0)  (2 3)  (1 4)  (3 4)  (6 5)  (8 5)  (1 6)  (3 6)  (4 6)]),4,[7][1][2][8],([0  3  4  5  6]  [(4 0)  (6 0)  (3 4)  (6 5)  (3 6)  (4 6)]),1,2.0,[0][4 6][3][5],1.2,1500,16,1,0.9972436455743644,random_mc2_n7_mid3_d1000_05_mr098_r10_39.uai,9,5,5
0,8.0,,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (8 2)  (9 3)  (1 4)  (1 5)  (10 6)]),1.0909090909090908,([0  1  2  3  4  5  6  7  8  9  10]  [(4 0)  (7 0)  (0 2)  (8 2)  (2 3)  (9 3)  (1 4)  (1 5)  (3 5)  (6 5)  (3 6)  (10 6)]),5,[7][1][8][9][10],([0  2  3  4  5  6]  [(4 0)  (0 2)  (2 3)  (3 5)  (6 5)  (3 6)]),1,2.0,[0][4 5][2][3][6],1.0,2000,24,1,0.993060251112285,random_mc2_n7_mid3_d1000_05_mr098_r10_131.uai,11,6,4
0,3.5,2.0,([0  1  2  3  4  5  6  7]  [(1 0)  (5 2)  (6 3)  (7 4)]),0.875,([0  1  2  3  4  5  6  7]  [(1 0)  (0 2)  (5 2)  (0 3)  (6 3)  (0 4)  (7 4)]),4,[1][5][6][7],([0  2  3  4]  [(0 2)  (0 3)  (0 4)]),1,1.0,[0][2][3][4],0.75,1000,4,0,0.9978742443795152,random_mc2_n5_mid3_d1000_05_mr098_r10_19.uai,8,4,4
0,9.6,,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (3 1)  (8 2)  (9 4)  (10 5)  (3 6)]),1.2727272727272727,([0  1  2  3  4  5  6  7  8  9  10]  [(1 0)  (6 0)  (7 0)  (3 1)  (5 2)  (6 2)  (8 2)  (0 4)  (9 4)  (1 5)  (4 5)  (10 5)  (1 6)  (3 6)]),5,[7][3][8][9][10],([0  1  2  4  5  6]  [(1 0)  (6 0)  (5 2)  (6 2)  (0 4)  (1 5)  (4 5)  (1 6)]),1,,[0][1 6][2][4][5],1.3333333333333333,1000,16,1,0.983488993878566,random_mc2_n7_mid3_d1000_05_mr098_r10_101.uai,11,6,4
0,4.666666666666667,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(8 1)  (9 2)  (10 3)  (0 4)  (11 5)  (0 6)  (12 7)]),1.1538461538461535,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(5 1)  (8 1)  (3 2)  (9 2)  (4 3)  (10 3)  (0 4)  (5 4)  (6 4)  (6 5)  (11 5)  (0 6)  (3 7)  (5 7)  (12 7)]),6,[0][8][9][10][11][12],([1  2  3  4  5  6  7]  [(5 1)  (3 2)  (4 3)  (5 4)  (6 4)  (6 5)  (3 7)  (5 7)]),1,2.0,[4 6][1][2][3][5][7],1.1428571428571428,1000,8,1,0.995896926840577,random_mc2_n8_mid3_d1000_05_mr098_r10_68.uai,13,7,5
0,37.2,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20]  [(13 0)  (6 1)  (6 2)  (7 2)  (14 3)  (15 4)  (16 5)  (17 8)  (18 9)  (7 10)  (19 11)  (20 12)]),1.380952380952381,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20]  [(1 0)  (8 0)  (10 0)  (13 0)  (2 1)  (5 1)  (6 1)  (6 2)  (7 2)  (2 3)  (11 3)  (14 3)  (1 4)  (15 4)  (2 5)  (16 5)  (4 8)  (17 8)  (4 9)  (8 9)  (18 9)  (1 10)  (7 10)  (1 11)  (9 11)  (19 11)  (9 12)  (11 12)  (20 12)]),10,[13][6 7][14][15][16][17][18][19][20],([0  1  2  3  4  5  8  9  10  11  12]  [(1 0)  (8 0)  (10 0)  (2 1)  (5 1)  (2 3)  (11 3)  (1 4)  (2 5)  (4 8)  (4 9)  (8 9)  (1 10)  (1 11)  (9 11)  (9 12)  (11 12)]),2,3.0,[0][1 2 10][3][4][5][8][9][11][12],1.5454545454545454,4000,256,2,0.9944662172410046,random_mc2_n13_mid3_d1000_05_mr098_r10_137.uai,21,11,7
0,17.333333333333332,3.0,([0  1  2  3  4  5  6]  [(1 0)  (5 2)  (1 3)  (6 4)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(1 0)  (0 2)  (5 2)  (1 3)  (2 3)  (4 3)  (0 4)  (2 4)  (6 4)]),3,[1][5][6],([0  2  3  4]  [(0 2)  (2 3)  (4 3)  (0 4)  (2 4)]),1,2.0,[0 3][2][4],1.25,2000,32,1,0.9950618358241504,random_mc2_n5_mid3_d1000_05_mr098_r10_127.uai,7,4,4
0,10.333333333333334,3.0,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(8 0)  (9 1)  (10 2)  (11 3)  (4 5)  (12 6)  (4 7)]),1.2307692307692308,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(2 0)  (6 0)  (8 0)  (0 1)  (9 1)  (5 2)  (10 2)  (2 3)  (7 3)  (11 3)  (4 5)  (2 6)  (5 6)  (12 6)  (2 7)  (4 7)]),6,[8][9][10][11][4][12],([0  1  2  3  5  6  7]  [(2 0)  (6 0)  (0 1)  (5 2)  (2 3)  (7 3)  (2 6)  (5 6)  (2 7)]),1,2.0,[0][1][2][3][5 7][6],1.2857142857142858,1000,16,1,0.994810096722849,random_mc2_n8_mid3_d1000_05_mr098_r10_116.uai,13,7,6
0,9.333333333333334,3.0,([0  1  2  3  4  5  6]  [(5 1)  (6 2)  (0 3)  (0 4)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(2 1)  (4 1)  (5 1)  (3 2)  (6 2)  (0 3)  (0 4)  (2 4)]),3,[0][5][6],([1  2  3  4]  [(2 1)  (4 1)  (3 2)  (2 4)]),1,2.0,[3 4][1][2],1.0,1500,16,1,0.996780532073704,random_mc2_n5_mid3_d1000_05_mr098_r10_177.uai,7,4,4
0,4.0,2.0,([0  1  2  3  4]  [(2 1)  (0 3)  (0 4)]),0.8,([0  1  2  3  4]  [(2 1)  (0 3)  (0 4)  (1 4)]),2,[0][2],([1  3  4]  [(1 4)]),1,1.0,[3 4][1],0.3333333333333333,3000,6,1,0.9921031195481914,random_mc2_n5_mid3_d1000_05_mr098_r10_184.uai,5,3,2
0,12.4,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (8 1)  (4 2)  (4 3)  (9 5)  (10 6)]),1.181818181818182,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (0 1)  (8 1)  (0 2)  (4 2)  (0 3)  (1 3)  (4 3)  (3 5)  (9 5)  (2 6)  (3 6)  (10 6)]),5,[7][8][4][9][10],([0  1  2  3  5  6]  [(0 1)  (0 2)  (0 3)  (1 3)  (3 5)  (2 6)  (3 6)]),1,2.0,[0][1][2 3][5][6],1.1666666666666667,3000,36,1,0.9657792154085748,random_mc2_n8_mid3_d1000_05_mr098_r10_1.uai,11,6,5
0,7.0,3.0,([0  1  2  3  4]  [(4 0)  (3 1)  (4 1)  (3 2)]),1.2,([0  1  2  3  4]  [(2 0)  (4 0)  (3 1)  (4 1)  (1 2)  (3 2)]),2,[3 4],([0  1  2]  [(2 0)  (1 2)]),2,1.0,[0 1 2],0.6666666666666666,1000,8,2,0.9930951956942458,random_mc2_n5_mid3_d1000_05_mr098_r10_20.uai,5,3,3
0,6.0,3.0,([0  1  2  3  4  5]  [(5 0)  (1 2)  (3 2)  (1 4)  (3 4)]),1.0,([0  1  2  3  4  5]  [(5 0)  (1 2)  (3 2)  (0 4)  (1 4)  (3 4)]),3,[5][1 3],([0  2  4]  [(0 4)]),2,1.0,[0][2 4],0.3333333333333333,1000,8,2,0.9978245142589636,random_mc2_n6_mid3_d1000_05_mr098_r10_194.uai,6,3,3
0,6.666666666666667,3.0,([0  1  2  3  4  5]  [(0 1)  (4 1)  (0 2)  (4 2)  (5 3)]),1.1666666666666667,([0  1  2  3  4  5]  [(0 1)  (4 1)  (0 2)  (3 2)  (4 2)  (1 3)  (5 3)]),3,[0 4][5],([1  2  3]  [(3 2)  (1 3)]),2,1.0,[1 2][3],0.6666666666666666,1000,8,2,0.9970462782561036,random_mc2_n5_mid3_d1000_05_mr098_r10_181.uai,6,3,3
0,8.0,2.0,([0  1  2  3  4  5]  [(5 1)  (0 2)  (5 3)  (0 4)]),1.1666666666666667,([0  1  2  3  4  5]  [(4 1)  (5 1)  (0 2)  (4 2)  (4 3)  (5 3)  (0 4)]),2,[0][5],([1  2  3  4]  [(4 1)  (4 2)  (4 3)]),1,1.0,[2 4][1 3],0.75,1000,12,1,0.9955131510926628,random_mc2_n6_mid3_d1000_05_mr098_r10_164.uai,6,4,4
0,6.75,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15]  [(9 0)  (2 1)  (10 3)  (11 4)  (12 5)  (13 6)  (14 7)  (15 8)]),1.1875,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15]  [(5 0)  (8 0)  (9 0)  (2 1)  (7 3)  (8 3)  (10 3)  (1 4)  (11 4)  (4 5)  (12 5)  (7 6)  (13 6)  (1 7)  (4 7)  (14 7)  (6 8)  (7 8)  (15 8)]),8,[9][2][10][11][12][13][14][15],([0  1  3  4  5  6  7  8]  [(5 0)  (8 0)  (7 3)  (8 3)  (1 4)  (4 5)  (7 6)  (1 7)  (4 7)  (6 8)  (7 8)]),1,,[0][1][3][4][5][6][7][8],1.375,1000,16,0,0.9858267609446072,random_mc2_n9_mid3_d1000_05_mr098_r10_29.uai,16,8,6
0,11.4,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(0 1)  (0 2)  (7 2)  (8 3)  (9 4)  (7 5)  (10 6)]),1.2727272727272727,([0  1  2  3  4  5  6  7  8  9  10]  [(0 1)  (2 1)  (0 2)  (7 2)  (2 3)  (5 3)  (8 3)  (3 4)  (6 4)  (9 4)  (7 5)  (3 6)  (5 6)  (10 6)]),5,[0 7][8][9][10],([1  2  3  4  5  6]  [(2 1)  (2 3)  (5 3)  (3 4)  (6 4)  (3 6)  (5 6)]),2,2.0,[1 2 5][3][4][6],1.1666666666666667,1000,16,2,0.9800125490053104,random_mc2_n8_mid3_d1000_05_mr098_r10_98.uai,11,6,5
0,25.33333333333333,3.0,([0  1  2  3  4  5  6]  [(2 0)  (4 0)  (2 1)  (6 3)  (4 5)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(1 0)  (2 0)  (4 0)  (2 1)  (0 3)  (6 3)  (1 5)  (3 5)  (4 5)]),3,[2 4][6],([0  1  3  5]  [(1 0)  (0 3)  (1 5)  (3 5)]),2,2.0,[0 1 5][3],1.0,1500,64,2,0.9913813752080318,random_mc2_n6_mid3_d1000_05_mr098_r10_5.uai,7,4,4
0,9.4,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20]  [(7 0)  (12 1)  (13 2)  (14 3)  (15 4)  (16 5)  (17 6)  (18 8)  (19 9)  (7 10)  (20 11)]),1.238095238095238,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20]  [(7 0)  (8 0)  (0 1)  (10 1)  (12 1)  (6 2)  (9 2)  (13 2)  (5 3)  (14 3)  (8 4)  (15 4)  (2 5)  (9 5)  (16 5)  (0 6)  (4 6)  (17 6)  (10 8)  (18 8)  (8 9)  (19 9)  (7 10)  (2 11)  (5 11)  (20 11)]),10,[7][12][13][14][15][16][17][18][19][20],([0  1  2  3  4  5  6  8  9  10  11]  [(8 0)  (0 1)  (10 1)  (6 2)  (9 2)  (5 3)  (8 4)  (2 5)  (9 5)  (0 6)  (4 6)  (10 8)  (8 9)  (2 11)  (5 11)]),1,,[0 10][1][2][3][4][5][6][8][9][11],1.3636363636363635,2000,16,1,0.9894435472351762,random_mc2_n12_mid3_d1000_05_mr098_r10_152.uai,21,11,5
0,5.0,3.0,([0  1  2  3  4  5  6  7  8]  [(6 0)  (3 1)  (3 2)  (7 4)  (8 5)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(4 0)  (6 0)  (3 1)  (0 2)  (1 2)  (3 2)  (1 4)  (7 4)  (4 5)  (8 5)]),4,[6][3][7][8],([0  1  2  4  5]  [(4 0)  (0 2)  (1 2)  (1 4)  (4 5)]),1,2.0,[0][1 2][4][5],1.0,1000,8,1,0.9975145744299466,random_mc2_n6_mid3_d1000_05_mr098_r10_27.uai,9,5,4
0,7.5,3.0,([0  1  2  3  4  5  6  7  8]  [(6 0)  (7 1)  (5 2)  (8 3)  (5 4)]),1.1111111111111112,([0  1  2  3  4  5  6  7  8]  [(2 0)  (3 0)  (6 0)  (4 1)  (7 1)  (3 2)  (5 2)  (4 3)  (8 3)  (5 4)]),4,[6][7][5][8],([0  1  2  3  4]  [(2 0)  (3 0)  (4 1)  (3 2)  (4 3)]),1,2.0,[0][1][2 4][3],1.0,1000,16,1,0.9891702914039604,random_mc2_n6_mid3_d1000_05_mr098_r10_101.uai,9,5,4
0,13.11111111111111,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19]  [(14 0)  (15 1)  (3 2)  (3 4)  (5 6)  (16 7)  (17 8)  (18 9)  (13 10)  (19 11)  (5 12)]),1.35,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19]  [(7 0)  (11 0)  (14 0)  (7 1)  (10 1)  (15 1)  (3 2)  (8 2)  (3 4)  (5 6)  (4 7)  (11 7)  (16 7)  (1 8)  (4 8)  (17 8)  (6 9)  (11 9)  (18 9)  (7 10)  (11 10)  (13 10)  (4 11)  (19 11)  (4 12)  (5 12)  (11 12)]),9,[14][15][3][5][16][17][18][13][19],([0  1  2  4  6  7  8  9  10  11  12]  [(7 0)  (11 0)  (7 1)  (10 1)  (8 2)  (4 7)  (11 7)  (1 8)  (4 8)  (6 9)  (11 9)  (7 10)  (11 10)  (4 11)  (4 12)  (11 12)]),1,,[0][1][2 4][6 12][7][8][9][10][11],1.4545454545454546,2500,16,1,0.980759011597089,random_mc2_n14_mid3_d1000_05_mr098_r10_161.uai,20,11,7
0,12.444444444444445,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18]  [(12 1)  (13 2)  (14 3)  (15 4)  (0 5)  (11 5)  (11 6)  (0 7)  (16 8)  (17 9)  (18 10)]),1.3157894736842106,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18]  [(5 1)  (7 1)  (12 1)  (8 2)  (10 2)  (13 2)  (5 3)  (6 3)  (14 3)  (3 4)  (9 4)  (15 4)  (0 5)  (7 5)  (11 5)  (10 6)  (11 6)  (0 7)  (5 8)  (6 8)  (16 8)  (10 9)  (17 9)  (5 10)  (18 10)]),9,[0 11][12][13][14][15][16][17][18],([1  2  3  4  5  6  7  8  9  10]  [(5 1)  (7 1)  (8 2)  (10 2)  (5 3)  (6 3)  (3 4)  (9 4)  (7 5)  (10 6)  (5 8)  (6 8)  (10 9)  (5 10)]),2,,[5 6 7][1][2][3][4][8][9][10],1.4,3500,16,2,0.9804594824556312,random_mc2_n12_mid3_d1000_05_mr098_r10_156.uai,19,10,7
0,6.833333333333333,,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(7 1)  (7 2)  (9 3)  (10 4)  (11 5)  (0 6)  (12 8)]),1.1538461538461535,([0  1  2  3  4  5  6  7  8  9  10  11  12]  [(5 1)  (7 1)  (7 2)  (1 3)  (6 3)  (9 3)  (2 4)  (10 4)  (6 5)  (11 5)  (0 6)  (4 6)  (2 8)  (3 8)  (12 8)]),6,[0][7][9][10][11][12],([1  2  3  4  5  6  8]  [(5 1)  (1 3)  (6 3)  (2 4)  (6 5)  (4 6)  (2 8)  (3 8)]),1,,[6][1 2][3][4][5][8],1.1428571428571428,1000,16,1,0.992970733782459,random_mc2_n9_mid3_d1000_05_mr098_r10_141.uai,13,7,4
0,13.333333333333334,3.0,([0  1  2  3  4  5  6]  [(6 0)  (1 3)  (2 3)  (1 4)  (2 5)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(4 0)  (5 0)  (6 0)  (0 3)  (1 3)  (2 3)  (1 4)  (5 4)  (2 5)]),3,[6][1 2],([0  3  4  5]  [(4 0)  (5 0)  (0 3)  (5 4)]),2,2.0,[0][3 4 5],1.0,1000,16,2,0.9953500780869036,random_mc2_n6_mid3_d1000_05_mr098_r10_104.uai,7,4,4
0,8.8,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(7 0)  (6 1)  (8 2)  (6 3)  (9 4)  (10 5)]),1.181818181818182,([0  1  2  3  4  5  6  7  8  9  10]  [(3 0)  (7 0)  (6 1)  (1 2)  (3 2)  (8 2)  (1 3)  (6 3)  (1 4)  (9 4)  (0 5)  (2 5)  (10 5)]),5,[7][6][8][9][10],([0  1  2  3  4  5]  [(3 0)  (1 2)  (3 2)  (1 3)  (1 4)  (0 5)  (2 5)]),1,2.0,[0][1 3][2][4][5],1.1666666666666667,1000,16,1,0.9874487296800102,random_mc2_n7_mid3_d1000_05_mr098_r10_169.uai,11,6,4
0,71.5,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16]  [(11 0)  (10 1)  (12 2)  (7 3)  (10 3)  (13 4)  (14 5)  (15 6)  (16 8)  (7 9)]),1.411764705882353,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16]  [(1 0)  (3 0)  (4 0)  (11 0)  (10 1)  (0 2)  (4 2)  (8 2)  (12 2)  (7 3)  (10 3)  (1 4)  (9 4)  (13 4)  (1 5)  (2 5)  (14 5)  (1 6)  (4 6)  (15 6)  (0 8)  (16 8)  (3 9)  (7 9)]),8,[11][7 10][12][13][14][15][16],([0  1  2  3  4  5  6  8  9]  [(1 0)  (3 0)  (4 0)  (0 2)  (4 2)  (8 2)  (1 4)  (9 4)  (1 5)  (2 5)  (1 6)  (4 6)  (0 8)  (3 9)]),2,3.0,[0][1 3 9][2][4][5][6][8],1.5555555555555556,1000,256,2,0.9836406170920844,random_mc2_n11_mid3_d1000_05_mr098_r10_126.uai,17,9,6
0,6.0,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(6 1)  (8 2)  (0 3)  (9 4)  (6 5)  (10 7)]),1.0909090909090908,([0  1  2  3  4  5  6  7  8  9  10]  [(5 1)  (6 1)  (7 2)  (8 2)  (0 3)  (7 3)  (3 4)  (5 4)  (9 4)  (6 5)  (5 7)  (10 7)]),5,[0][6][8][9][10],([1  2  3  4  5  7]  [(5 1)  (7 2)  (7 3)  (3 4)  (5 4)  (5 7)]),1,2.0,[3][1 5][2][4][7],1.0,1000,16,1,0.9964926560987082,random_mc2_n8_mid3_d1000_05_mr098_r10_76.uai,11,6,4
0,10.285714285714286,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(9 0)  (10 1)  (11 2)  (12 3)  (7 4)  (7 5)  (13 6)  (14 8)]),1.2,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(4 0)  (9 0)  (4 1)  (5 1)  (10 1)  (1 2)  (4 2)  (11 2)  (1 3)  (12 3)  (7 4)  (7 5)  (3 6)  (5 6)  (8 6)  (13 6)  (0 8)  (14 8)]),7,[9][10][11][12][7][13][14],([0  1  2  3  4  5  6  8]  [(4 0)  (4 1)  (5 1)  (1 2)  (4 2)  (1 3)  (3 6)  (5 6)  (8 6)  (0 8)]),1,,[0][1][2][3][4 5][6][8],1.25,2500,32,1,0.9732776968339836,random_mc2_n9_mid3_d1000_05_mr098_r10_152.uai,15,8,5
0,66.5,4.0,([0  1  2  3  4  5  6  7]  [(6 0)  (1 2)  (3 2)  (7 4)  (1 5)  (3 5)]),1.25,([0  1  2  3  4  5  6  7]  [(5 0)  (6 0)  (1 2)  (3 2)  (0 4)  (2 4)  (5 4)  (7 4)  (1 5)  (3 5)]),4,[6][1 3][7],([0  2  4  5]  [(5 0)  (0 4)  (2 4)  (5 4)]),2,3.0,[0][2 5][4],1.0,1000,256,2,0.9866551881991112,random_mc2_n6_mid3_d1000_05_mr098_r10_179.uai,8,4,4
0,6.285714285714286,,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(10 1)  (11 3)  (12 4)  (2 5)  (13 6)  (0 7)  (2 8)  (14 9)]),1.0666666666666669,([0  1  2  3  4  5  6  7  8  9  10  11  12  13  14]  [(7 1)  (10 1)  (7 3)  (11 3)  (5 4)  (12 4)  (2 5)  (8 5)  (1 6)  (13 6)  (0 7)  (2 8)  (9 8)  (3 9)  (6 9)  (14 9)]),7,[0][10][2][11][12][13][14],([1  3  4  5  6  7  8  9]  [(7 1)  (7 3)  (5 4)  (8 5)  (1 6)  (9 8)  (3 9)  (6 9)]),1,,[7][1][5 8][3][4][6][9],1.0,1000,16,1,0.9914298996712368,random_mc2_n10_mid3_d1000_05_mr098_r10_59.uai,15,8,4
0,6.0,3.0,([0  1  2  3  4  5  6  7  8  9  10]  [(6 1)  (8 2)  (0 3)  (9 4)  (6 5)  (10 7)]),1.0909090909090908,([0  1  2  3  4  5  6  7  8  9  10]  [(5 1)  (6 1)  (7 2)  (8 2)  (0 3)  (7 3)  (3 4)  (5 4)  (9 4)  (6 5)  (5 7)  (10 7)]),5,[0][6][8][9][10],([1  2  3  4  5  7]  [(5 1)  (7 2)  (7 3)  (3 4)  (5 4)  (5 7)]),1,2.0,[3][1 5][2][4][7],1.0,1000,16,1,0.9964926560987082,random_mc2_n8_mid3_d1000_05_mr098_r10_76.uai,11,6,4
0,9.333333333333334,3.0,([0  1  2  3  4  5  6]  [(2 0)  (5 1)  (2 3)  (6 4)]),1.2857142857142858,([0  1  2  3  4  5  6]  [(2 0)  (0 1)  (5 1)  (0 3)  (1 3)  (2 3)  (0 4)  (3 4)  (6 4)]),3,[2][5][6],([0  1  3  4]  [(0 1)  (0 3)  (1 3)  (0 4)  (3 4)]),1,2.0,[0 3][1][4],1.25,2000,16,1,0.9950496931524926,random_mc2_n5_mid3_d1000_05_mr098_r10_103.uai,7,4,4
0,4.0,2.0,([0  1  2  3  4  5  6]  [(2 0)  (2 1)  (5 3)  (6 4)]),0.8571428571428571,([0  1  2  3  4  5  6]  [(2 0)  (2 1)  (0 3)  (5 3)  (3 4)  (6 4)]),3,[2][5][6],([0  1  3  4]  [(0 3)  (3 4)]),1,1.0,[0 1][3][4],0.5,1000,4,1,0.9990582740545748,random_mc2_n5_mid3_d1000_05_mr098_r10_195.uai,7,4,3
0,11.666666666666666,3.0,([0  1  2  3  4  5  6  7  8  9  10  11]  [(7 1)  (8 2)  (0 3)  (9 4)  (10 5)  (11 6)]),1.25,([0  1  2  3  4  5  6  7  8  9  10  11]  [(3 1)  (5 1)  (7 1)  (1 2)  (5 2)  (8 2)  (0 3)  (2 4)  (5 4)  (9 4)  (3 5)  (10 5)  (1 6)  (4 6)  (11 6)]),6,[0][7][8][9][10][11],([1  2  3  4  5  6]  [(3 1)  (5 1)  (1 2)  (5 2)  (2 4)  (5 4)  (3 5)  (1 6)  (4 6)]),1,3.0,[3][1][2][4][5][6],1.5,1000,16,0,0.9963402407724548,random_mc2_n7_mid3_d1000_05_mr098_r10_164.uai,12,6,5
0,5.333333333333333,3.0,([0  1  2  3  4  5  6]  [(6 0)  (2 1)  (2 3)  (4 5)]),1.1428571428571428,([0  1  2  3  4  5  6]  [(1 0)  (6 0)  (2 1)  (1 3)  (2 3)  (0 5)  (1 5)  (4 5)]),3,[6][2][4],([0  1  3  5]  [(1 0)  (1 3)  (0 5)  (1 5)]),1,2.0,[0][1 3][5],1.0,1500,8,1,0.9879448628045184,random_mc2_n6_mid3_d1000_05_mr098_r10_195.uai,7,4,4
0,6.0,3.0,([0  1  2  3  4  5  6  7  8  9]  [(6 1)  (7 2)  (8 3)  (9 4)  (0 5)]),1.0,([0  1  2  3  4  5  6  7  8  9]  [(4 1)  (6 1)  (5 2)  (7 2)  (2 3)  (5 3)  (8 3)  (5 4)  (9 4)  (0 5)]),5,[0][6][7][8][9],([1  2  3  4  5]  [(4 1)  (5 2)  (2 3)  (5 3)  (5 4)]),1,2.0,[5][1][2][3][4],1.0,2500,16,0,0.9951429277501014,random_mc2_n6_mid3_d1000_05_mr098_r10_116.uai,10,5,4
0,9.2,4.0,([0  1  2  3  4  5  6  7  8  9]  [(7 1)  (8 2)  (0 3)  (9 5)  (4 6)]),1.1,([0  1  2  3  4  5  6  7  8  9]  [(3 1)  (5 1)  (6 1)  (7 1)  (5 2)  (8 2)  (0 3)  (6 5)  (9 5)  (3 6)  (4 6)]),5,[0][7][8][4][9],([1  2  3  5  6]  [(3 1)  (5 1)  (6 1)  (5 2)  (6 5)  (3 6)]),1,3.0,[3][1][2][6][5],1.2,4500,32,0,0.902559525007444,random_mc2_n7_mid3_d1000_05_mr098_r10_37.uai,10,5,4
0,69.6,4.0,([0  1  2  3  4  5  6  7  8  9  10]  [(4 0)  (4 1)  (5 1)  (8 2)  (9 3)  (5 6)  (10 7)]),1.4545454545454546,([0  1  2  3  4  5  6  7  8  9  10]  [(4 0)  (6 0)  (7 0)  (0 1)  (4 1)  (5 1)  (6 2)  (8 2)  (2 3)  (6 3)  (7 3)  (9 3)  (5 6)  (2 7)  (6 7)  (10 7)]),5,[4 5][8][9][10],([0  1  2  3  6  7]  [(6 0)  (7 0)  (0 1)  (6 2)  (2 3)  (6 3)  (7 3)  (2 7)  (6 7)]),2,3.0,[0 1 6][2][3][7],1.5,1500,256,2,0.9932362135994,random_mc2_n8_mid3_d1000_05_mr098_r10_174.uai,11,6,5
0,46.333333333333336,4.0,([0  1  2  3  4  5  6  7  8  9  10  11]  [(6 0)  (8 1)  (9 3)  (10 4)  (2 5)  (6 5)  (11 7)]),1.25,([0  1  2  3  4  5  6  7  8  9  10  11]  [(1 0)  (5 0)  (6 0)  (5 1)  (8 1)  (5 3)  (9 3)  (0 4)  (10 4)  (2 5)  (6 5)  (0 7)  (3 7)  (4 7)  (11 7)]),6,[2 6][8][9][10][11],([0  1  3  4  5  7]  [(1 0)  (5 0)  (5 1)  (5 3)  (0 4)  (0 7)  (3 7)  (4 7)]),2,3.0,[0 5][1][3][4][7],1.3333333333333333,1000,256,2,0.9908547287021284,random_mc2_n8_mid3_d1000_05_mr098_r10_125.uai,12,6,5
